# i,scycle,rvalve,cvalve,ivalve,draws
6139,383,-2000,-1500,1500,0
6140,383,-2000,-1500,1500,0
6141,383,-2000,-1500,1500,0
6142,383,-2000,-1500,1500,0
6143,384,-2000,-1500,1500,0
6144,384,-2000,-1500,1500,0
6145,384,-2000,-1500,1500,16
6146,384,-2000,-1500,1500,0
6147,384,-2000,-1500,1500,0
6148,384,-2000,-1500,1500,0
6149,384,-2000,-1500,1500,0
6150,384,-2000,-1500,1500,0
6151,384,-2000,-1500,1500,0
6152,384,-2000,-1500,1500,704
6153,384,-2000,-1500,1500,0
6154,384,-2000,-1500,1500,0
6155,384,-2000,-1500,1500,0
6156,384,-2000,-1500,1500,0
6157,384,-2000,-1500,1500,0
6158,384,-2000,-1500,1500,0
6159,385,-2000,-1500,1500,0
6160,385,-2000,-1500,1500,0
6161,385,-2000,-1500,1500,6
6162,385,-2000,-1500,1500,0
6163,385,-2000,-1500,1500,0
6164,385,-2000,-1500,1500,0
6165,385,-2000,-1500,1500,0
6166,385,-2000,-1500,1500,0
6167,385,-2000,-1500,1500,0
6168,385,-2000,-1500,1500,0
6169,385,-2000,-1500,1500,0
6170,385,-2000,-1500,1500,0
6171,385,-2000,-1500,1500,0
6172,385,-2000,-1500,1500,0
6173,385,-2000,-1500,1500,0
6174,385,-2000,-1500,1500,0
6175,386,-2000,-1500,1500,0
6176,386,-2000,-1500,1500,0
6177,386,-2000,-1500,1500,16
6178,386,-2000,-1500,1500,0
6179,386,-2000,-1500,1500,0
6180,386,-2000,-1500,1500,0
6181,386,-2000,-1500,1500,0
6182,386,-2000,-1500,1500,0
6183,386,-2000,-1500,1500,0
6184,386,-2000,-1500,1500,0
6185,386,-2000,-1500,1500,0
6186,386,-2000,-1500,1500,0
6187,386,-2000,-1500,1500,0
6188,386,-2000,-1500,1500,0
6189,386,-2000,-1500,1500,0
6190,386,-2000,-1500,1500,0
6191,387,-2000,-1500,1500,0
6192,387,-2000,-1500,1500,0
6193,387,-2000,-1500,1500,6
6194,387,-2000,-1500,1500,0
6195,387,-2000,-1500,1500,0
6196,387,-2000,-1500,1500,0
6197,387,-2000,-1500,1500,0
6198,387,-2000,-1500,1500,0
6199,387,-2000,-1500,1500,0
6200,387,-2000,-1500,1500,0
6201,387,-2000,-1500,1500,0
6202,387,-2000,-1500,1500,0
6203,387,-2000,-1500,1500,0
6204,387,-2000,-1500,1500,0
6205,387,-2000,-1500,1500,0
6206,387,-2000,-1500,1500,0
6207,388,-2000,-1500,1500,0
6208,388,-2000,-1500,1500,0
6209,388,-2000,-1500,1500,6
6210,388,-2000,-1500,1500,0
6211,388,-2000,-1500,1500,0
6212,388,-2000,-1500,1500,0
6213,388,-2000,-1500,1500,0
6214,388,-2000,-1500,1500,0
6215,388,-2000,-1500,1500,0
6216,388,-2000,-1500,1500,0
6217,388,-2000,-1500,1500,0
6218,388,-2000,-1500,1500,0
6219,388,-2000,-1500,1500,0
6220,388,-2000,-1500,1500,0
6221,388,-2000,-1500,1500,0
6222,388,-2000,-1500,1500,0
6223,389,-2000,-1500,1500,0
6224,389,-2000,-1500,1500,0
6225,389,-2000,-1500,1500,6
6226,389,-2000,-1500,1500,0
6227,389,-2000,-1500,1500,0
6228,389,-2000,-1500,1500,0
6229,389,-2000,-1500,1500,0
6230,389,-2000,-1500,1500,0
6231,389,-2000,-1500,1500,0
6232,389,-2000,-1500,1500,0
6233,389,-2000,-1500,1500,0
6234,389,-2000,-1500,1500,0
6235,389,-2000,-1500,1500,0
6236,389,-2000,-1500,1500,0
6237,389,-2000,-1500,1500,0
6238,389,-2000,-1500,1500,0
6239,390,-2000,-1500,1500,0
6240,390,-2000,-1500,1500,0
6241,390,-2000,-1500,1500,6
6242,390,-2000,-1500,1500,0
6243,390,-2000,-1500,1500,0
6244,390,-2000,-1500,1500,0
6245,390,-2000,-1500,1500,0
6246,390,-2000,-1500,1500,0
6247,390,-2000,-1500,1500,0
6248,390,-2000,-1500,1500,0
6249,390,-2000,-1500,1500,0
6250,390,-2000,-1500,1500,0
6251,390,-2000,-1500,1500,0
6252,390,-2000,-1500,1500,0
6253,390,-2000,-1500,1500,0
6254,390,-2000,-1500,1500,0
6255,391,-2000,-1500,1500,0
6256,391,-2000,-1500,1500,0
6257,391,-2000,-1500,1500,6
6258,391,-2000,-1500,1500,0
6259,391,-2000,-1500,1500,0
6260,391,-2000,-1500,1500,0
6261,391,-2000,-1500,1500,0
6262,391,-2000,-1500,1500,0
6263,391,-2000,-1500,1500,0
6264,391,-2000,-1500,1500,0
6265,391,-2000,-1500,1500,0
6266,391,-2000,-1500,1500,0
6267,391,-2000,-1500,1500,3
6268,391,-2000,-1500,1500,0
6269,391,-2000,-1500,1500,0
6270,391,-2000,-1500,1500,0
6271,392,-2000,-1500,1500,0
6272,392,-2000,-1500,1500,0
6273,392,-2000,-1500,1500,6
6274,392,-2000,-1500,1500,0
6275,392,-2000,-1500,1500,0
6276,392,-2000,-1500,1500,0
6277,392,-2000,-1500,1500,0
6278,392,-2000,-1500,1500,0
6279,392,-2000,-1500,1500,0
6280,392,-2000,-1500,1500,0
6281,392,-2000,-1500,1500,0
6282,392,-2000,-1500,1500,0
6283,392,-2000,-1500,1500,0
6284,392,-2000,-1500,1500,0
6285,392,-2000,-1500,1500,0
6286,392,-2000,-1500,1500,0
6287,393,-2000,-1500,1500,0
6288,393,-2000,-1500,1500,0
6289,393,-2000,-1500,1500,6
6290,393,-2000,-1500,1500,0
6291,393,-2000,-1500,1500,0
6292,393,-2000,-1500,1500,0
6293,393,-2000,-1500,1500,0
6294,393,-2000,-1500,1500,0
6295,393,-2000,-1500,1500,0
6296,393,-2000,-1500,1500,0
6297,393,-2000,-1500,1500,0
6298,393,-2000,-1500,1500,0
6299,393,-2000,-1500,1500,0
6300,393,-2000,-1500,1500,0
6301,393,-2000,-1500,1500,0
6302,393,-2000,-1500,1500,0
6303,394,-2000,-1500,1500,0
6304,394,-2000,-1500,1500,0
6305,394,-2000,-1500,1500,32
6306,394,-2000,-1500,1500,0
6307,394,-2000,-1500,1500,0
6308,394,-2000,-1500,1500,0
6309,394,-2000,-1500,1500,0
6310,394,-2000,-1500,1500,0
6311,394,-2000,-1500,1500,0
6312,394,-2000,-1500,1500,0
6313,394,-2000,-1500,1500,0
6314,394,-2000,-1500,1500,0
6315,394,-2000,-1500,1500,0
6316,394,-2000,-1500,1500,0
6317,394,-2000,-1500,1500,0
6318,394,-2000,-1500,1500,0
6319,395,-2000,-1500,1500,0
6320,395,-2000,-1500,1500,0
6321,395,-2000,-1500,1500,6
6322,395,-2000,-1500,1500,0
6323,395,-2000,-1500,1500,0
6324,395,-2000,-1500,1500,0
6325,395,-2000,-1500,1500,0
6326,395,-2000,-1500,1500,0
6327,395,-2000,-1500,1500,0
6328,395,-2000,-1500,1500,0
6329,395,-2000,-1500,1500,0
6330,395,-2000,-1500,1500,0
6331,395,-2000,-1500,1500,0
6332,395,-2000,-1500,1500,0
6333,395,-2000,-1500,1500,0
6334,395,-2000,-1500,1500,0
6335,396,-2000,-1500,1500,0
6336,396,-2000,-1500,1500,0
6337,396,-2000,-1500,1500,16
6338,396,-2000,-1500,1500,0
6339,396,-2000,-1500,1500,0
6340,396,-2000,-1500,1500,0
6341,396,-2000,-1500,1500,0
6342,396,-2000,-1500,1500,0
6343,396,-2000,-1500,1500,0
6344,396,-2000,-1500,1500,0
6345,396,-2000,-1500,1500,0
6346,396,-2000,-1500,1500,0
6347,396,-2000,-1500,1500,0
6348,396,-2000,-1500,1500,0
6349,396,-2000,-1500,1500,0
6350,396,-2000,-1500,1500,0
6351,397,-2000,-1500,1500,0
6352,397,-2000,-1500,1500,0
6353,397,-2000,-1500,1500,6
6354,397,-2000,-1500,1500,0
6355,397,-2000,-1500,1500,0
6356,397,-2000,-1500,1500,0
6357,397,-2000,-1500,1500,0
6358,397,-2000,-1500,1500,0
6359,397,-2000,-1500,1500,0
6360,397,-2000,-1500,1500,0
6361,397,-2000,-1500,1500,0
6362,397,-2000,-1500,1500,0
6363,397,-2000,-1500,1500,0
6364,397,-2000,-1500,1500,0
6365,397,-2000,-1500,1500,0
6366,397,-2000,-1500,1500,0
6367,398,-2000,-1500,1500,0
6368,398,-2000,-1500,1500,0
6369,398,-2000,-1500,1500,6
6370,398,-2000,-1500,1500,0
6371,398,-2000,-1500,1500,0
6372,398,-2000,-1500,1500,0
6373,398,-2000,-1500,1500,0
6374,398,-2000,-1500,1500,0
6375,398,-2000,-1500,1500,0
6376,398,-2000,-1500,1500,0
6377,398,-2000,-1500,1500,0
6378,398,-2000,-1500,1500,0
6379,398,-2000,-1500,1500,0
6380,398,-2000,-1500,1500,0
6381,398,-2000,-1500,1500,0
6382,398,-2000,-1500,1500,0
6383,399,-2000,-1500,1500,0
6384,399,-2000,-1500,1500,0
6385,399,-2000,-1500,1500,32
6386,399,-2000,-1500,1500,0
6387,399,-2000,-1500,1500,0
6388,399,-2000,-1500,1500,0
6389,399,-2000,-1500,1500,0
6390,399,-2000,-1500,1500,0
6391,399,-2000,-1500,1500,0
6392,399,-2000,-1500,1500,0
6393,399,-2000,-1500,1500,0
6394,399,-2000,-1500,1500,0
6395,399,-2000,-1500,1500,0
6396,399,-2000,-1500,1500,0
6397,399,-2000,-1500,1500,0
6398,399,-2000,-1500,1500,0
6399,400,-2000,-1500,1500,0
6400,400,-2000,-1500,1500,0
6401,400,-2000,-1500,1500,6
6402,400,-2000,-1500,1500,0
6403,400,-2000,-1500,1500,0
6404,400,-2000,-1500,1500,0
6405,400,-2000,-1500,1500,0
6406,400,-2000,-1500,1500,0
6407,400,-2000,-1500,1500,0
6408,400,-2000,-1500,1500,0
6409,400,-2000,-1500,1500,0
6410,400,-2000,-1500,1500,0
6411,400,-2000,-1500,1500,0
6412,400,-2000,-1500,1500,0
6413,400,-2000,-1500,1500,0
6414,400,-2000,-1500,1500,0
6415,401,-2000,-1500,1500,0
6416,401,-2000,-1500,1500,0
6417,401,-2000,-1500,1500,6
6418,401,-2000,-1500,1500,0
6419,401,-2000,-1500,1500,0
6420,401,-2000,-1500,1500,0
6421,401,-2000,-1500,1500,0
6422,401,-2000,-1500,1500,0
6423,401,-2000,-1500,1500,0
6424,401,-2000,-1500,1500,0
6425,401,-2000,-1500,1500,0
6426,401,-2000,-1500,1500,0
6427,401,-2000,-1500,1500,0
6428,401,-2000,-1500,1500,0
6429,401,-2000,-1500,1500,0
6430,401,-2000,-1500,1500,0
6431,402,-2000,-1500,1500,0
6432,402,-2000,-1500,1500,0
6433,402,-2000,-1500,1500,16
6434,402,-2000,-1500,1500,0
6435,402,-2000,-1500,1500,0
6436,402,-2000,-1500,1500,0
6437,402,-2000,-1500,1500,0
6438,402,-2000,-1500,1500,0
6439,402,-2000,-1500,1500,0
6440,402,-2000,-1500,1500,0
6441,402,-2000,-1500,1500,0
6442,402,-2000,-1500,1500,0
6443,402,-2000,-1500,1500,0
6444,402,-2000,-1500,1500,0
6445,402,-2000,-1500,1500,0
6446,402,-2000,-1500,1500,0
6447,403,-2000,-1500,1500,0
6448,403,-2000,-1500,1500,0
6449,403,-2000,-1500,1500,6
6450,403,-2000,-1500,1500,0
6451,403,-2000,-1500,1500,0
6452,403,-2000,-1500,1500,0
6453,403,-2000,-1500,1500,0
6454,403,-2000,-1500,1500,0
6455,403,-2000,-1500,1500,0
6456,403,-2000,-1500,1500,0
6457,403,-2000,-1500,1500,0
6458,403,-2000,-1500,1500,0
6459,403,-2000,-1500,1500,0
6460,403,-2000,-1500,1500,0
6461,403,-2000,-1500,1500,0
6462,403,-2000,-1500,1500,0
6463,404,-2000,-1500,1500,0
6464,404,-2000,-1500,1500,0
6465,404,-2000,-1500,1500,6
6466,404,-2000,-1500,1500,0
6467,404,-2000,-1500,1500,0
6468,404,-2000,-1500,1500,0
6469,404,-2000,-1500,1500,0
6470,404,-2000,-1500,1500,0
6471,404,-2000,-1500,1500,0
6472,404,-2000,-1500,1500,0
6473,404,-2000,-1500,1500,0
6474,404,-2000,-1500,1500,0
6475,404,-2000,-1500,1500,0
6476,404,-2000,-1500,1500,0
6477,404,-2000,-1500,1500,0
6478,404,-2000,-1500,1500,0
6479,405,-2000,-1500,1500,0
6480,405,-2000,-1500,1500,0
6481,405,-2000,-1500,1500,6
6482,405,-2000,-1500,1500,0
6483,405,-2000,-1500,1500,0
6484,405,-2000,-1500,1500,0
6485,405,-2000,-1500,1500,0
6486,405,-2000,-1500,1500,0
6487,405,-2000,-1500,1500,0
6488,405,-2000,-1500,1500,0
6489,405,-2000,-1500,1500,0
6490,405,-2000,-1500,1500,0
6491,405,-2000,-1500,1500,0
6492,405,-2000,-1500,1500,0
6493,405,-2000,-1500,1500,0
6494,405,-2000,-1500,1500,0
6495,406,-2000,-1500,1500,0
6496,406,-2000,-1500,1500,0
6497,406,-2000,-1500,1500,6
6498,406,-2000,-1500,1500,0
6499,406,-2000,-1500,1500,0
6500,406,-2000,-1500,1500,0
6501,406,-2000,-1500,1500,0
6502,406,-2000,-1500,1500,0
6503,406,-2000,-1500,1500,0
6504,406,-2000,-1500,1500,0
6505,406,-2000,-1500,1500,0
6506,406,-2000,-1500,1500,0
6507,406,-2000,-1500,1500,0
6508,406,-2000,-1500,1500,0
6509,406,-2000,-1500,1500,0
6510,406,-2000,-1500,1500,0
6511,407,-2000,-1500,1500,0
6512,407,-2000,-1500,1500,0
6513,407,-2000,-1500,1500,6
6514,407,-2000,-1500,1500,0
6515,407,-2000,-1500,1500,0
6516,407,-2000,-1500,1500,0
6517,407,-2000,-1500,1500,0
6518,407,-2000,-1500,1500,0
6519,407,-2000,-1500,1500,0
6520,407,-2000,-1500,1500,0
6521,407,-2000,-1500,1500,0
6522,407,-2000,-1500,1500,0
6523,407,-2000,-1500,1500,0
6524,407,-2000,-1500,1500,0
6525,407,-2000,-1500,1500,0
6526,407,-2000,-1500,1500,0
6527,408,-2000,-1500,1500,0
6528,408,-2000,-1500,1500,0
6529,408,-2000,-1500,1500,32
6530,408,-2000,-1500,1500,0
6531,408,-2000,-1500,1500,0
6532,408,-2000,-1500,1500,0
6533,408,-2000,-1500,1500,0
6534,408,-2000,-1500,1500,0
6535,408,-2000,-1500,1500,0
6536,408,-2000,-1500,1500,0
6537,408,-2000,-1500,1500,0
6538,408,-2000,-1500,1500,0
6539,408,-2000,-1500,1500,3
6540,408,-2000,-1500,1500,0
6541,408,-2000,-1500,1500,0
6542,408,-2000,-1500,1500,0
6543,409,-2000,-1500,1500,0
6544,409,-2000,-1500,1500,0
6545,409,-2000,-1500,1500,6
6546,409,-2000,-1500,1500,0
6547,409,-2000,-1500,1500,0
6548,409,-2000,-1500,1500,0
6549,409,-2000,-1500,1500,0
6550,409,-2000,-1500,1500,0
6551,409,-2000,-1500,1500,0
6552,409,-2000,-1500,1500,0
6553,409,-2000,-1500,1500,0
6554,409,-2000,-1500,1500,0
6555,409,-2000,-1500,1500,0
6556,409,-2000,-1500,1500,0
6557,409,-2000,-1500,1500,0
6558,409,-2000,-1500,1500,0
6559,410,-2000,-1500,1500,0
6560,410,-2000,-1500,1500,0
6561,410,-2000,-1500,1500,6
6562,410,-2000,-1500,1500,0
6563,410,-2000,-1500,1500,0
6564,410,-2000,-1500,1500,0
6565,410,-2000,-1500,1500,0
6566,410,-2000,-1500,1500,0
6567,410,-2000,-1500,1500,0
6568,410,-2000,-1500,1500,0
6569,410,-2000,-1500,1500,0
6570,410,-2000,-1500,1500,0
6571,410,-2000,-1500,1500,0
6572,410,-2000,-1500,1500,0
6573,410,-2000,-1500,1500,0
6574,410,-2000,-1500,1500,0
6575,411,-2000,-1500,1500,0
6576,411,-2000,-1500,1500,0
6577,411,-2000,-1500,1500,16
6578,411,-2000,-1500,1500,0
6579,411,-2000,-1500,1500,0
6580,411,-2000,-1500,1500,0
6581,411,-2000,-1500,1500,0
6582,411,-2000,-1500,1500,0
6583,411,-2000,-1500,1500,0
6584,411,-2000,-1500,1500,0
6585,411,-2000,-1500,1500,0
6586,411,-2000,-1500,1500,0
6587,411,-2000,-1500,1500,0
6588,411,-2000,-1500,1500,0
6589,411,-2000,-1500,1500,0
6590,411,-2000,-1500,1500,0
6591,412,-2000,-1500,1500,0
6592,412,-2000,-1500,1500,0
6593,412,-2000,-1500,1500,6
6594,412,-2000,-1500,1500,0
6595,412,-2000,-1500,1500,0
6596,412,-2000,-1500,1500,0
6597,412,-2000,-1500,1500,0
6598,412,-2000,-1500,1500,0
6599,412,-2000,-1500,1500,0
6600,412,-2000,-1500,1500,0
6601,412,-2000,-1500,1500,0
6602,412,-2000,-1500,1500,0
6603,412,-2000,-1500,1500,0
6604,412,-2000,-1500,1500,0
6605,412,-2000,-1500,1500,0
6606,412,-2000,-1500,1500,0
6607,413,-2000,-1500,1500,0
6608,413,-2000,-1500,1500,0
6609,413,-2000,-1500,1500,6
6610,413,-2000,-1500,1500,0
6611,413,-2000,-1500,1500,0
6612,413,-2000,-1500,1500,0
6613,413,-2000,-1500,1500,0
6614,413,-2000,-1500,1500,0
6615,413,-2000,-1500,1500,0
6616,413,-2000,-1500,1500,0
6617,413,-2000,-1500,1500,0
6618,413,-2000,-1500,1500,0
6619,413,-2000,-1500,1500,0
6620,413,-2000,-1500,1500,0
6621,413,-2000,-1500,1500,0
6622,413,-2000,-1500,1500,0
6623,414,-2000,-1500,1500,0
6624,414,-2000,-1500,1500,0
6625,414,-2000,-1500,1500,6
6626,414,-2000,-1500,1500,0
6627,414,-2000,-1500,1500,0
6628,414,-2000,-1500,1500,0
6629,414,-2000,-1500,1500,0
6630,414,-2000,-1500,1500,0
6631,414,-2000,-1500,1500,0
6632,414,-2000,-1500,1500,0
6633,414,-2000,-1500,1500,0
6634,414,-2000,-1500,1500,0
6635,414,-2000,-1500,1500,0
6636,414,-2000,-1500,1500,0
6637,414,-2000,-1500,1500,0
6638,414,-2000,-1500,1500,0
6639,415,-2000,-1500,1500,0
6640,415,-2000,-1500,1500,0
6641,415,-2000,-1500,1500,6
6642,415,-2000,-1500,1500,0
6643,415,-2000,-1500,1500,0
6644,415,-2000,-1500,1500,0
6645,415,-2000,-1500,1500,0
6646,415,-2000,-1500,1500,0
6647,415,-2000,-1500,1500,0
6648,415,-2000,-1500,1500,0
6649,415,-2000,-1500,1500,0
6650,415,-2000,-1500,1500,0
6651,415,-2000,-1500,1500,0
6652,415,-2000,-1500,1500,0
6653,415,-2000,-1500,1500,0
6654,415,-2000,-1500,1500,0
6655,416,-2000,-1500,1500,0
6656,416,-2000,-1500,1500,0
6657,416,-2000,-1500,1500,6
6658,416,-2000,-1500,1500,0
6659,416,-2000,-1500,1500,0
6660,416,-2000,-1500,1500,0
6661,416,-2000,-1500,1500,0
6662,416,-2000,-1500,1500,0
6663,416,-2000,-1500,1500,0
6664,416,-2000,-1500,1500,0
6665,416,-2000,-1500,1500,0
6666,416,-2000,-1500,1500,0
6667,416,-2000,-1500,1500,0
6668,416,-2000,-1500,1500,0
6669,416,-2000,-1500,1500,0
6670,416,-2000,-1500,1500,0
6671,417,-2000,-1500,1500,0
6672,417,-2000,-1500,1500,0
6673,417,-2000,-1500,1500,6
6674,417,-2000,-1500,1500,0
6675,417,-2000,-1500,1500,0
6676,417,-2000,-1500,1500,0
6677,417,-2000,-1500,1500,0
6678,417,-2000,-1500,1500,0
6679,417,-2000,-1500,1500,0
6680,417,-2000,-1500,1500,0
6681,417,-2000,-1500,1500,0
6682,417,-2000,-1500,1500,0
6683,417,-2000,-1500,1500,0
6684,417,-2000,-1500,1500,0
6685,417,-2000,-1500,1500,0
6686,417,-2000,-1500,1500,0
6687,418,-2000,-1500,1500,0
6688,418,-2000,-1500,1500,0
6689,418,-2000,-1500,1500,32
6690,418,-2000,-1500,1500,0
6691,418,-2000,-1500,1500,0
6692,418,-2000,-1500,1500,0
6693,418,-2000,-1500,1500,0
6694,418,-2000,-1500,1500,0
6695,418,-2000,-1500,1500,0
6696,418,-2000,-1500,1500,0
6697,418,-2000,-1500,1500,0
6698,418,-2000,-1500,1500,0
6699,418,-2000,-1500,1500,0
6700,418,-2000,-1500,1500,0
6701,418,-2000,-1500,1500,0
6702,418,-2000,-1500,1500,0
6703,419,-2000,-1500,1500,0
6704,419,-2000,-1500,1500,0
6705,419,-2000,-1500,1500,16
6706,419,-2000,-1500,1500,0
6707,419,-2000,-1500,1500,0
6708,419,-2000,-1500,1500,0
6709,419,-2000,-1500,1500,0
6710,419,-2000,-1500,1500,0
6711,419,-2000,-1500,1500,0
6712,419,-2000,-1500,1500,0
6713,419,-2000,-1500,1500,0
6714,419,-2000,-1500,1500,0
6715,419,-2000,-1500,1500,0
6716,419,-2000,-1500,1500,0
6717,419,-2000,-1500,1500,0
6718,419,-2000,-1500,1500,0
6719,420,-2000,-1500,1500,0
6720,420,-2000,-1500,1500,0
6721,420,-2000,-1500,1500,6
6722,420,-2000,-1500,1500,0
6723,420,-2000,-1500,1500,0
6724,420,-2000,-1500,1500,0
6725,420,-2000,-1500,1500,0
6726,420,-2000,-1500,1500,0
6727,420,-2000,-1500,1500,0
6728,420,-2000,-1500,1500,0
6729,420,-2000,-1500,1500,0
6730,420,-2000,-1500,1500,0
6731,420,-2000,-1500,1500,0
6732,420,-2000,-1500,1500,0
6733,420,-2000,-1500,1500,0
6734,420,-2000,-1500,1500,0
6735,421,-2000,-1500,1500,0
6736,421,-2000,-1500,1500,0
6737,421,-2000,-1500,1500,6
6738,421,-2000,-1500,1500,0
6739,421,-2000,-1500,1500,0
6740,421,-2000,-1500,1500,0
6741,421,-2000,-1500,1500,0
6742,421,-2000,-1500,1500,0
6743,421,-2000,-1500,1500,0
6744,421,-2000,-1500,1500,0
6745,421,-2000,-1500,1500,0
6746,421,-2000,-1500,1500,0
6747,421,-2000,-1500,1500,0
6748,421,-2000,-1500,1500,0
6749,421,-2000,-1500,1500,0
6750,421,-2000,-1500,1500,0
6751,422,-2000,-1500,1500,0
6752,422,-2000,-1500,1500,0
6753,422,-2000,-1500,1500,16
6754,422,-2000,-1500,1500,0
6755,422,-2000,-1500,1500,0
6756,422,-2000,-1500,1500,0
6757,422,-2000,-1500,1500,0
6758,422,-2000,-1500,1500,0
6759,422,-2000,-1500,1500,0
6760,422,-2000,-1500,1500,0
6761,422,-2000,-1500,1500,0
6762,422,-2000,-1500,1500,0
6763,422,-2000,-1500,1500,0
6764,422,-2000,-1500,1500,0
6765,422,-2000,-1500,1500,0
6766,422,-2000,-1500,1500,0
6767,423,-2000,-1500,1500,0
6768,423,-2000,-1500,1500,0
6769,423,-2000,-1500,1500,6
6770,423,-2000,-1500,1500,0
6771,423,-2000,-1500,1500,0
6772,423,-2000,-1500,1500,0
6773,423,-2000,-1500,1500,0
6774,423,-2000,-1500,1500,0
6775,423,-2000,-1500,1500,0
6776,423,-2000,-1500,1500,0
6777,423,-2000,-1500,1500,0
6778,423,-2000,-1500,1500,0
6779,423,-2000,-1500,1500,0
6780,423,-2000,-1500,1500,0
6781,423,-2000,-1500,1500,0
6782,423,-2000,-1500,1500,0
6783,424,-2000,-1500,1500,0
6784,424,-2000,-1500,1500,0
6785,424,-2000,-1500,1500,6
6786,424,-2000,-1500,1500,0
6787,424,-2000,-1500,1500,0
6788,424,-2000,-1500,1500,0
6789,424,-2000,-1500,1500,0
6790,424,-2000,-1500,1500,0
6791,424,-2000,-1500,1500,0
6792,424,-2000,-1500,1500,0
6793,424,-2000,-1500,1500,0
6794,424,-2000,-1500,1500,0
6795,424,-2000,-1500,1500,0
6796,424,-2000,-1500,1500,0
6797,424,-2000,-1500,1500,0
6798,424,-2000,-1500,1500,0
6799,425,-2000,-1500,1500,0
6800,425,-2000,-1500,1500,0
6801,425,-2000,-1500,1500,6
6802,425,-2000,-1500,1500,0
6803,425,-2000,-1500,1500,0
6804,425,-2000,-1500,1500,0
6805,425,-2000,-1500,1500,0
6806,425,-2000,-1500,1500,0
6807,425,-2000,-1500,1500,0
6808,425,-2000,-1500,1500,0
6809,425,-2000,-1500,1500,0
6810,425,-2000,-1500,1500,0
6811,425,-2000,-1500,1500,3
6812,425,-2000,-1500,1500,0
6813,425,-2000,-1500,1500,0
6814,425,-2000,-1500,1500,0
6815,426,-2000,-1500,1500,0
6816,426,-2000,-1500,1500,0
6817,426,-2000,-1500,1500,6
6818,426,-2000,-1500,1500,0
6819,426,-2000,-1500,1500,0
6820,426,-2000,-1500,1500,0
6821,426,-2000,-1500,1500,0
6822,426,-2000,-1500,1500,0
6823,426,-2000,-1500,1500,0
6824,426,-2000,-1500,1500,0
6825,426,-2000,-1500,1500,0
6826,426,-2000,-1500,1500,0
6827,426,-2000,-1500,1500,0
6828,426,-2000,-1500,1500,0
6829,426,-2000,-1500,1500,0
6830,426,-2000,-1500,1500,0
6831,427,-2000,-1500,1500,0
6832,427,-2000,-1500,1500,0
6833,427,-2000,-1500,1500,6
6834,427,-2000,-1500,1500,0
6835,427,-2000,-1500,1500,0
6836,427,-2000,-1500,1500,0
6837,427,-2000,-1500,1500,0
6838,427,-2000,-1500,1500,0
6839,427,-2000,-1500,1500,0
6840,427,-2000,-1500,1500,0
6841,427,-2000,-1500,1500,0
6842,427,-2000,-1500,1500,0
6843,427,-2000,-1500,1500,0
6844,427,-2000,-1500,1500,0
6845,427,-2000,-1500,1500,0
6846,427,-2000,-1500,1500,0
6847,428,-2000,-1500,1500,0
6848,428,-2000,-1500,1500,0
6849,428,-2000,-1500,1500,6
6850,428,-2000,-1500,1500,0
6851,428,-2000,-1500,1500,0
6852,428,-2000,-1500,1500,0
6853,428,-2000,-1500,1500,0
6854,428,-2000,-1500,1500,0
6855,428,-2000,-1500,1500,0
6856,428,-2000,-1500,1500,0
6857,428,-2000,-1500,1500,0
6858,428,-2000,-1500,1500,0
6859,428,-2000,-1500,1500,0
6860,428,-2000,-1500,1500,0
6861,428,-2000,-1500,1500,0
6862,428,-2000,-1500,1500,0
6863,429,-2000,-1500,1500,0
6864,429,-2000,-1500,1500,0
6865,429,-2000,-1500,1500,6
6866,429,-2000,-1500,1500,0
6867,429,-2000,-1500,1500,0
6868,429,-2000,-1500,1500,0
6869,429,-2000,-1500,1500,0
6870,429,-2000,-1500,1500,0
6871,429,-2000,-1500,1500,0
6872,429,-2000,-1500,1500,0
6873,429,-2000,-1500,1500,0
6874,429,-2000,-1500,1500,0
6875,429,-2000,-1500,1500,0
6876,429,-2000,-1500,1500,0
6877,429,-2000,-1500,1500,0
6878,429,-2000,-1500,1500,0
6879,430,-2000,-1500,1500,0
6880,430,-2000,-1500,1500,0
6881,430,-2000,-1500,1500,6
6882,430,-2000,-1500,1500,0
6883,430,-2000,-1500,1500,0
6884,430,-2000,-1500,1500,0
6885,430,-2000,-1500,1500,0
6886,430,-2000,-1500,1500,0
6887,430,-2000,-1500,1500,0
6888,430,-2000,-1500,1500,0
6889,430,-2000,-1500,1500,0
6890,430,-2000,-1500,1500,0
6891,430,-2000,-1500,1500,0
6892,430,-2000,-1500,1500,0
6893,430,-2000,-1500,1500,0
6894,430,-2000,-1500,1500,0
6895,431,-2000,-1500,1500,0
6896,431,-2000,-1500,1500,0
6897,431,-2000,-1500,1500,6
6898,431,-2000,-1500,1500,0
6899,431,-2000,-1500,1500,0
6900,431,-2000,-1500,1500,0
6901,431,-2000,-1500,1500,0
6902,431,-2000,-1500,1500,0
6903,431,-2000,-1500,1500,0
6904,431,-2000,-1500,1500,0
6905,431,-2000,-1500,1500,0
6906,431,-2000,-1500,1500,0
6907,431,-2000,-1500,1500,0
6908,431,-2000,-1500,1500,0
6909,431,-2000,-1500,1500,0
6910,431,-2000,-1500,1500,0
6911,432,-2000,-1500,1500,0
6912,432,-2000,-1500,1500,0
6913,432,-2000,-1500,1500,6
6914,432,-2000,-1500,1500,0
